image,map,fixation
COCO_train2014_000000283648.jpg,COCO_train2014_000000283648.png,COCO_train2014_000000283648.bmp
COCO_train2014_000000283658.jpg,COCO_train2014_000000283658.png,COCO_train2014_000000283658.bmp
COCO_train2014_000000283679.jpg,COCO_train2014_000000283679.png,COCO_train2014_000000283679.bmp
COCO_train2014_000000283863.jpg,COCO_train2014_000000283863.png,COCO_train2014_000000283863.bmp
COCO_train2014_000000283868.jpg,COCO_train2014_000000283868.png,COCO_train2014_000000283868.bmp
COCO_train2014_000000283913.jpg,COCO_train2014_000000283913.png,COCO_train2014_000000283913.bmp
COCO_train2014_000000284014.jpg,COCO_train2014_000000284014.png,COCO_train2014_000000284014.bmp
COCO_train2014_000000284150.jpg,COCO_train2014_000000284150.png,COCO_train2014_000000284150.bmp
COCO_train2014_000000284233.jpg,COCO_train2014_000000284233.png,COCO_train2014_000000284233.bmp
COCO_train2014_000000284259.jpg,COCO_train2014_000000284259.png,COCO_train2014_000000284259.bmp
COCO_train2014_000000284290.jpg,COCO_train2014_000000284290.png,COCO_train2014_000000284290.bmp
COCO_train2014_000000284448.jpg,COCO_train2014_000000284448.png,COCO_train2014_000000284448.bmp
COCO_train2014_000000284507.jpg,COCO_train2014_000000284507.png,COCO_train2014_000000284507.bmp
COCO_train2014_000000284529.jpg,COCO_train2014_000000284529.png,COCO_train2014_000000284529.bmp
COCO_train2014_000000284582.jpg,COCO_train2014_000000284582.png,COCO_train2014_000000284582.bmp
COCO_train2014_000000284644.jpg,COCO_train2014_000000284644.png,COCO_train2014_000000284644.bmp
COCO_train2014_000000284652.jpg,COCO_train2014_000000284652.png,COCO_train2014_000000284652.bmp
COCO_train2014_000000284756.jpg,COCO_train2014_000000284756.png,COCO_train2014_000000284756.bmp
COCO_train2014_000000284765.jpg,COCO_train2014_000000284765.png,COCO_train2014_000000284765.bmp
COCO_train2014_000000284910.jpg,COCO_train2014_000000284910.png,COCO_train2014_000000284910.bmp
COCO_train2014_000000285041.jpg,COCO_train2014_000000285041.png,COCO_train2014_000000285041.bmp
COCO_train2014_000000285045.jpg,COCO_train2014_000000285045.png,COCO_train2014_000000285045.bmp
COCO_train2014_000000285059.jpg,COCO_train2014_000000285059.png,COCO_train2014_000000285059.bmp
COCO_train2014_000000285180.jpg,COCO_train2014_000000285180.png,COCO_train2014_000000285180.bmp
COCO_train2014_000000285249.jpg,COCO_train2014_000000285249.png,COCO_train2014_000000285249.bmp
COCO_train2014_000000285254.jpg,COCO_train2014_000000285254.png,COCO_train2014_000000285254.bmp
COCO_train2014_000000285257.jpg,COCO_train2014_000000285257.png,COCO_train2014_000000285257.bmp
COCO_train2014_000000285342.jpg,COCO_train2014_000000285342.png,COCO_train2014_000000285342.bmp
COCO_train2014_000000285358.jpg,COCO_train2014_000000285358.png,COCO_train2014_000000285358.bmp
COCO_train2014_000000285417.jpg,COCO_train2014_000000285417.png,COCO_train2014_000000285417.bmp
COCO_train2014_000000285457.jpg,COCO_train2014_000000285457.png,COCO_train2014_000000285457.bmp
COCO_train2014_000000285470.jpg,COCO_train2014_000000285470.png,COCO_train2014_000000285470.bmp
COCO_train2014_000000285486.jpg,COCO_train2014_000000285486.png,COCO_train2014_000000285486.bmp
COCO_train2014_000000285628.jpg,COCO_train2014_000000285628.png,COCO_train2014_000000285628.bmp
COCO_train2014_000000285634.jpg,COCO_train2014_000000285634.png,COCO_train2014_000000285634.bmp
COCO_train2014_000000285883.jpg,COCO_train2014_000000285883.png,COCO_train2014_000000285883.bmp
COCO_train2014_000000285913.jpg,COCO_train2014_000000285913.png,COCO_train2014_000000285913.bmp
COCO_train2014_000000285914.jpg,COCO_train2014_000000285914.png,COCO_train2014_000000285914.bmp
COCO_train2014_000000286009.jpg,COCO_train2014_000000286009.png,COCO_train2014_000000286009.bmp
COCO_train2014_000000286101.jpg,COCO_train2014_000000286101.png,COCO_train2014_000000286101.bmp
COCO_train2014_000000286159.jpg,COCO_train2014_000000286159.png,COCO_train2014_000000286159.bmp
COCO_train2014_000000286190.jpg,COCO_train2014_000000286190.png,COCO_train2014_000000286190.bmp
COCO_train2014_000000286234.jpg,COCO_train2014_000000286234.png,COCO_train2014_000000286234.bmp
COCO_train2014_000000286254.jpg,COCO_train2014_000000286254.png,COCO_train2014_000000286254.bmp
COCO_train2014_000000286302.jpg,COCO_train2014_000000286302.png,COCO_train2014_000000286302.bmp
COCO_train2014_000000286328.jpg,COCO_train2014_000000286328.png,COCO_train2014_000000286328.bmp
COCO_train2014_000000286359.jpg,COCO_train2014_000000286359.png,COCO_train2014_000000286359.bmp
COCO_train2014_000000286382.jpg,COCO_train2014_000000286382.png,COCO_train2014_000000286382.bmp
COCO_train2014_000000286411.jpg,COCO_train2014_000000286411.png,COCO_train2014_000000286411.bmp
COCO_train2014_000000286425.jpg,COCO_train2014_000000286425.png,COCO_train2014_000000286425.bmp
COCO_train2014_000000286471.jpg,COCO_train2014_000000286471.png,COCO_train2014_000000286471.bmp
COCO_train2014_000000286530.jpg,COCO_train2014_000000286530.png,COCO_train2014_000000286530.bmp
COCO_train2014_000000286639.jpg,COCO_train2014_000000286639.png,COCO_train2014_000000286639.bmp
COCO_train2014_000000286645.jpg,COCO_train2014_000000286645.png,COCO_train2014_000000286645.bmp
COCO_train2014_000000286688.jpg,COCO_train2014_000000286688.png,COCO_train2014_000000286688.bmp
COCO_train2014_000000286787.jpg,COCO_train2014_000000286787.png,COCO_train2014_000000286787.bmp
COCO_train2014_000000286870.jpg,COCO_train2014_000000286870.png,COCO_train2014_000000286870.bmp
COCO_train2014_000000286930.jpg,COCO_train2014_000000286930.png,COCO_train2014_000000286930.bmp
COCO_train2014_000000287119.jpg,COCO_train2014_000000287119.png,COCO_train2014_000000287119.bmp
COCO_train2014_000000287213.jpg,COCO_train2014_000000287213.png,COCO_train2014_000000287213.bmp
COCO_train2014_000000287221.jpg,COCO_train2014_000000287221.png,COCO_train2014_000000287221.bmp
COCO_train2014_000000287249.jpg,COCO_train2014_000000287249.png,COCO_train2014_000000287249.bmp
COCO_train2014_000000287299.jpg,COCO_train2014_000000287299.png,COCO_train2014_000000287299.bmp
COCO_train2014_000000287337.jpg,COCO_train2014_000000287337.png,COCO_train2014_000000287337.bmp
COCO_train2014_000000287361.jpg,COCO_train2014_000000287361.png,COCO_train2014_000000287361.bmp
COCO_train2014_000000287369.jpg,COCO_train2014_000000287369.png,COCO_train2014_000000287369.bmp
COCO_train2014_000000287386.jpg,COCO_train2014_000000287386.png,COCO_train2014_000000287386.bmp
COCO_train2014_000000287388.jpg,COCO_train2014_000000287388.png,COCO_train2014_000000287388.bmp
COCO_train2014_000000287400.jpg,COCO_train2014_000000287400.png,COCO_train2014_000000287400.bmp
COCO_train2014_000000287422.jpg,COCO_train2014_000000287422.png,COCO_train2014_000000287422.bmp
COCO_train2014_000000287488.jpg,COCO_train2014_000000287488.png,COCO_train2014_000000287488.bmp
COCO_train2014_000000287716.jpg,COCO_train2014_000000287716.png,COCO_train2014_000000287716.bmp
COCO_train2014_000000287760.jpg,COCO_train2014_000000287760.png,COCO_train2014_000000287760.bmp
COCO_train2014_000000287782.jpg,COCO_train2014_000000287782.png,COCO_train2014_000000287782.bmp
COCO_train2014_000000287839.jpg,COCO_train2014_000000287839.png,COCO_train2014_000000287839.bmp
COCO_train2014_000000287854.jpg,COCO_train2014_000000287854.png,COCO_train2014_000000287854.bmp
COCO_train2014_000000287881.jpg,COCO_train2014_000000287881.png,COCO_train2014_000000287881.bmp
COCO_train2014_000000287953.jpg,COCO_train2014_000000287953.png,COCO_train2014_000000287953.bmp
COCO_train2014_000000287958.jpg,COCO_train2014_000000287958.png,COCO_train2014_000000287958.bmp
COCO_train2014_000000287988.jpg,COCO_train2014_000000287988.png,COCO_train2014_000000287988.bmp
COCO_train2014_000000288021.jpg,COCO_train2014_000000288021.png,COCO_train2014_000000288021.bmp
COCO_train2014_000000288099.jpg,COCO_train2014_000000288099.png,COCO_train2014_000000288099.bmp
COCO_train2014_000000288164.jpg,COCO_train2014_000000288164.png,COCO_train2014_000000288164.bmp
COCO_train2014_000000288171.jpg,COCO_train2014_000000288171.png,COCO_train2014_000000288171.bmp
COCO_train2014_000000288204.jpg,COCO_train2014_000000288204.png,COCO_train2014_000000288204.bmp
COCO_train2014_000000288263.jpg,COCO_train2014_000000288263.png,COCO_train2014_000000288263.bmp
COCO_train2014_000000288310.jpg,COCO_train2014_000000288310.png,COCO_train2014_000000288310.bmp
COCO_train2014_000000288358.jpg,COCO_train2014_000000288358.png,COCO_train2014_000000288358.bmp
COCO_train2014_000000288416.jpg,COCO_train2014_000000288416.png,COCO_train2014_000000288416.bmp
COCO_train2014_000000288506.jpg,COCO_train2014_000000288506.png,COCO_train2014_000000288506.bmp
COCO_train2014_000000288556.jpg,COCO_train2014_000000288556.png,COCO_train2014_000000288556.bmp
COCO_train2014_000000288610.jpg,COCO_train2014_000000288610.png,COCO_train2014_000000288610.bmp
COCO_train2014_000000288721.jpg,COCO_train2014_000000288721.png,COCO_train2014_000000288721.bmp
COCO_train2014_000000288723.jpg,COCO_train2014_000000288723.png,COCO_train2014_000000288723.bmp
COCO_train2014_000000288733.jpg,COCO_train2014_000000288733.png,COCO_train2014_000000288733.bmp
COCO_train2014_000000288841.jpg,COCO_train2014_000000288841.png,COCO_train2014_000000288841.bmp
COCO_train2014_000000288853.jpg,COCO_train2014_000000288853.png,COCO_train2014_000000288853.bmp
COCO_train2014_000000288921.jpg,COCO_train2014_000000288921.png,COCO_train2014_000000288921.bmp
COCO_train2014_000000289058.jpg,COCO_train2014_000000289058.png,COCO_train2014_000000289058.bmp
COCO_train2014_000000289147.jpg,COCO_train2014_000000289147.png,COCO_train2014_000000289147.bmp
COCO_train2014_000000289199.jpg,COCO_train2014_000000289199.png,COCO_train2014_000000289199.bmp
COCO_train2014_000000289212.jpg,COCO_train2014_000000289212.png,COCO_train2014_000000289212.bmp
COCO_train2014_000000289248.jpg,COCO_train2014_000000289248.png,COCO_train2014_000000289248.bmp
COCO_train2014_000000289276.jpg,COCO_train2014_000000289276.png,COCO_train2014_000000289276.bmp
COCO_train2014_000000289282.jpg,COCO_train2014_000000289282.png,COCO_train2014_000000289282.bmp
COCO_train2014_000000289326.jpg,COCO_train2014_000000289326.png,COCO_train2014_000000289326.bmp
COCO_train2014_000000289329.jpg,COCO_train2014_000000289329.png,COCO_train2014_000000289329.bmp
COCO_train2014_000000289333.jpg,COCO_train2014_000000289333.png,COCO_train2014_000000289333.bmp
COCO_train2014_000000289341.jpg,COCO_train2014_000000289341.png,COCO_train2014_000000289341.bmp
COCO_train2014_000000289621.jpg,COCO_train2014_000000289621.png,COCO_train2014_000000289621.bmp
COCO_train2014_000000289662.jpg,COCO_train2014_000000289662.png,COCO_train2014_000000289662.bmp
COCO_train2014_000000289684.jpg,COCO_train2014_000000289684.png,COCO_train2014_000000289684.bmp
COCO_train2014_000000289696.jpg,COCO_train2014_000000289696.png,COCO_train2014_000000289696.bmp
COCO_train2014_000000289698.jpg,COCO_train2014_000000289698.png,COCO_train2014_000000289698.bmp
COCO_train2014_000000289791.jpg,COCO_train2014_000000289791.png,COCO_train2014_000000289791.bmp
COCO_train2014_000000289795.jpg,COCO_train2014_000000289795.png,COCO_train2014_000000289795.bmp
COCO_train2014_000000289833.jpg,COCO_train2014_000000289833.png,COCO_train2014_000000289833.bmp
COCO_train2014_000000289864.jpg,COCO_train2014_000000289864.png,COCO_train2014_000000289864.bmp
COCO_train2014_000000289866.jpg,COCO_train2014_000000289866.png,COCO_train2014_000000289866.bmp
COCO_train2014_000000289912.jpg,COCO_train2014_000000289912.png,COCO_train2014_000000289912.bmp
COCO_train2014_000000289915.jpg,COCO_train2014_000000289915.png,COCO_train2014_000000289915.bmp
COCO_train2014_000000289972.jpg,COCO_train2014_000000289972.png,COCO_train2014_000000289972.bmp
COCO_train2014_000000290153.jpg,COCO_train2014_000000290153.png,COCO_train2014_000000290153.bmp
COCO_train2014_000000290318.jpg,COCO_train2014_000000290318.png,COCO_train2014_000000290318.bmp
COCO_train2014_000000290331.jpg,COCO_train2014_000000290331.png,COCO_train2014_000000290331.bmp
COCO_train2014_000000290398.jpg,COCO_train2014_000000290398.png,COCO_train2014_000000290398.bmp
COCO_train2014_000000290549.jpg,COCO_train2014_000000290549.png,COCO_train2014_000000290549.bmp
COCO_train2014_000000290566.jpg,COCO_train2014_000000290566.png,COCO_train2014_000000290566.bmp
COCO_train2014_000000290584.jpg,COCO_train2014_000000290584.png,COCO_train2014_000000290584.bmp
COCO_train2014_000000290656.jpg,COCO_train2014_000000290656.png,COCO_train2014_000000290656.bmp
COCO_train2014_000000290705.jpg,COCO_train2014_000000290705.png,COCO_train2014_000000290705.bmp
COCO_train2014_000000290720.jpg,COCO_train2014_000000290720.png,COCO_train2014_000000290720.bmp
COCO_train2014_000000290761.jpg,COCO_train2014_000000290761.png,COCO_train2014_000000290761.bmp
COCO_train2014_000000290812.jpg,COCO_train2014_000000290812.png,COCO_train2014_000000290812.bmp
COCO_train2014_000000290846.jpg,COCO_train2014_000000290846.png,COCO_train2014_000000290846.bmp
COCO_train2014_000000290849.jpg,COCO_train2014_000000290849.png,COCO_train2014_000000290849.bmp
COCO_train2014_000000290866.jpg,COCO_train2014_000000290866.png,COCO_train2014_000000290866.bmp
COCO_train2014_000000290962.jpg,COCO_train2014_000000290962.png,COCO_train2014_000000290962.bmp
COCO_train2014_000000290974.jpg,COCO_train2014_000000290974.png,COCO_train2014_000000290974.bmp
COCO_train2014_000000291004.jpg,COCO_train2014_000000291004.png,COCO_train2014_000000291004.bmp
COCO_train2014_000000291019.jpg,COCO_train2014_000000291019.png,COCO_train2014_000000291019.bmp
COCO_train2014_000000291207.jpg,COCO_train2014_000000291207.png,COCO_train2014_000000291207.bmp
COCO_train2014_000000291269.jpg,COCO_train2014_000000291269.png,COCO_train2014_000000291269.bmp
COCO_train2014_000000291475.jpg,COCO_train2014_000000291475.png,COCO_train2014_000000291475.bmp
COCO_train2014_000000291478.jpg,COCO_train2014_000000291478.png,COCO_train2014_000000291478.bmp
COCO_train2014_000000291484.jpg,COCO_train2014_000000291484.png,COCO_train2014_000000291484.bmp
COCO_train2014_000000291493.jpg,COCO_train2014_000000291493.png,COCO_train2014_000000291493.bmp
COCO_train2014_000000291503.jpg,COCO_train2014_000000291503.png,COCO_train2014_000000291503.bmp
COCO_train2014_000000291526.jpg,COCO_train2014_000000291526.png,COCO_train2014_000000291526.bmp
COCO_train2014_000000291725.jpg,COCO_train2014_000000291725.png,COCO_train2014_000000291725.bmp
COCO_train2014_000000291839.jpg,COCO_train2014_000000291839.png,COCO_train2014_000000291839.bmp
COCO_train2014_000000291841.jpg,COCO_train2014_000000291841.png,COCO_train2014_000000291841.bmp
COCO_train2014_000000291873.jpg,COCO_train2014_000000291873.png,COCO_train2014_000000291873.bmp
COCO_train2014_000000292101.jpg,COCO_train2014_000000292101.png,COCO_train2014_000000292101.bmp
COCO_train2014_000000292102.jpg,COCO_train2014_000000292102.png,COCO_train2014_000000292102.bmp
COCO_train2014_000000292125.jpg,COCO_train2014_000000292125.png,COCO_train2014_000000292125.bmp
COCO_train2014_000000292127.jpg,COCO_train2014_000000292127.png,COCO_train2014_000000292127.bmp
COCO_train2014_000000292133.jpg,COCO_train2014_000000292133.png,COCO_train2014_000000292133.bmp
COCO_train2014_000000292213.jpg,COCO_train2014_000000292213.png,COCO_train2014_000000292213.bmp
COCO_train2014_000000292271.jpg,COCO_train2014_000000292271.png,COCO_train2014_000000292271.bmp
COCO_train2014_000000292283.jpg,COCO_train2014_000000292283.png,COCO_train2014_000000292283.bmp
COCO_train2014_000000292315.jpg,COCO_train2014_000000292315.png,COCO_train2014_000000292315.bmp
COCO_train2014_000000292351.jpg,COCO_train2014_000000292351.png,COCO_train2014_000000292351.bmp
COCO_train2014_000000292358.jpg,COCO_train2014_000000292358.png,COCO_train2014_000000292358.bmp
COCO_train2014_000000292444.jpg,COCO_train2014_000000292444.png,COCO_train2014_000000292444.bmp
COCO_train2014_000000292537.jpg,COCO_train2014_000000292537.png,COCO_train2014_000000292537.bmp
COCO_train2014_000000292538.jpg,COCO_train2014_000000292538.png,COCO_train2014_000000292538.bmp
COCO_train2014_000000292597.jpg,COCO_train2014_000000292597.png,COCO_train2014_000000292597.bmp
COCO_train2014_000000292661.jpg,COCO_train2014_000000292661.png,COCO_train2014_000000292661.bmp
COCO_train2014_000000292763.jpg,COCO_train2014_000000292763.png,COCO_train2014_000000292763.bmp
COCO_train2014_000000292823.jpg,COCO_train2014_000000292823.png,COCO_train2014_000000292823.bmp
COCO_train2014_000000292827.jpg,COCO_train2014_000000292827.png,COCO_train2014_000000292827.bmp
COCO_train2014_000000292833.jpg,COCO_train2014_000000292833.png,COCO_train2014_000000292833.bmp
COCO_train2014_000000292844.jpg,COCO_train2014_000000292844.png,COCO_train2014_000000292844.bmp
COCO_train2014_000000292927.jpg,COCO_train2014_000000292927.png,COCO_train2014_000000292927.bmp
COCO_train2014_000000293254.jpg,COCO_train2014_000000293254.png,COCO_train2014_000000293254.bmp
COCO_train2014_000000293362.jpg,COCO_train2014_000000293362.png,COCO_train2014_000000293362.bmp
COCO_train2014_000000293453.jpg,COCO_train2014_000000293453.png,COCO_train2014_000000293453.bmp
COCO_train2014_000000293524.jpg,COCO_train2014_000000293524.png,COCO_train2014_000000293524.bmp
COCO_train2014_000000293679.jpg,COCO_train2014_000000293679.png,COCO_train2014_000000293679.bmp
COCO_train2014_000000293716.jpg,COCO_train2014_000000293716.png,COCO_train2014_000000293716.bmp
COCO_train2014_000000293756.jpg,COCO_train2014_000000293756.png,COCO_train2014_000000293756.bmp
COCO_train2014_000000293899.jpg,COCO_train2014_000000293899.png,COCO_train2014_000000293899.bmp
COCO_train2014_000000294102.jpg,COCO_train2014_000000294102.png,COCO_train2014_000000294102.bmp
COCO_train2014_000000294159.jpg,COCO_train2014_000000294159.png,COCO_train2014_000000294159.bmp
COCO_train2014_000000294186.jpg,COCO_train2014_000000294186.png,COCO_train2014_000000294186.bmp
COCO_train2014_000000294283.jpg,COCO_train2014_000000294283.png,COCO_train2014_000000294283.bmp
COCO_train2014_000000294330.jpg,COCO_train2014_000000294330.png,COCO_train2014_000000294330.bmp
COCO_train2014_000000294346.jpg,COCO_train2014_000000294346.png,COCO_train2014_000000294346.bmp
COCO_train2014_000000294409.jpg,COCO_train2014_000000294409.png,COCO_train2014_000000294409.bmp
COCO_train2014_000000294679.jpg,COCO_train2014_000000294679.png,COCO_train2014_000000294679.bmp
COCO_train2014_000000294688.jpg,COCO_train2014_000000294688.png,COCO_train2014_000000294688.bmp
COCO_train2014_000000294716.jpg,COCO_train2014_000000294716.png,COCO_train2014_000000294716.bmp
COCO_train2014_000000294813.jpg,COCO_train2014_000000294813.png,COCO_train2014_000000294813.bmp
COCO_train2014_000000294837.jpg,COCO_train2014_000000294837.png,COCO_train2014_000000294837.bmp
COCO_train2014_000000294892.jpg,COCO_train2014_000000294892.png,COCO_train2014_000000294892.bmp
COCO_train2014_000000294933.jpg,COCO_train2014_000000294933.png,COCO_train2014_000000294933.bmp
COCO_train2014_000000294942.jpg,COCO_train2014_000000294942.png,COCO_train2014_000000294942.bmp
COCO_train2014_000000294957.jpg,COCO_train2014_000000294957.png,COCO_train2014_000000294957.bmp
COCO_train2014_000000294968.jpg,COCO_train2014_000000294968.png,COCO_train2014_000000294968.bmp
COCO_train2014_000000295015.jpg,COCO_train2014_000000295015.png,COCO_train2014_000000295015.bmp
COCO_train2014_000000295103.jpg,COCO_train2014_000000295103.png,COCO_train2014_000000295103.bmp
COCO_train2014_000000295106.jpg,COCO_train2014_000000295106.png,COCO_train2014_000000295106.bmp
COCO_train2014_000000295159.jpg,COCO_train2014_000000295159.png,COCO_train2014_000000295159.bmp
COCO_train2014_000000295257.jpg,COCO_train2014_000000295257.png,COCO_train2014_000000295257.bmp
COCO_train2014_000000295282.jpg,COCO_train2014_000000295282.png,COCO_train2014_000000295282.bmp
COCO_train2014_000000295317.jpg,COCO_train2014_000000295317.png,COCO_train2014_000000295317.bmp
COCO_train2014_000000295329.jpg,COCO_train2014_000000295329.png,COCO_train2014_000000295329.bmp
COCO_train2014_000000295358.jpg,COCO_train2014_000000295358.png,COCO_train2014_000000295358.bmp
COCO_train2014_000000295428.jpg,COCO_train2014_000000295428.png,COCO_train2014_000000295428.bmp
COCO_train2014_000000295443.jpg,COCO_train2014_000000295443.png,COCO_train2014_000000295443.bmp
COCO_train2014_000000295461.jpg,COCO_train2014_000000295461.png,COCO_train2014_000000295461.bmp
COCO_train2014_000000295537.jpg,COCO_train2014_000000295537.png,COCO_train2014_000000295537.bmp
COCO_train2014_000000295578.jpg,COCO_train2014_000000295578.png,COCO_train2014_000000295578.bmp
COCO_train2014_000000295647.jpg,COCO_train2014_000000295647.png,COCO_train2014_000000295647.bmp
COCO_train2014_000000295659.jpg,COCO_train2014_000000295659.png,COCO_train2014_000000295659.bmp
COCO_train2014_000000295686.jpg,COCO_train2014_000000295686.png,COCO_train2014_000000295686.bmp
COCO_train2014_000000295745.jpg,COCO_train2014_000000295745.png,COCO_train2014_000000295745.bmp
COCO_train2014_000000295753.jpg,COCO_train2014_000000295753.png,COCO_train2014_000000295753.bmp
COCO_train2014_000000295889.jpg,COCO_train2014_000000295889.png,COCO_train2014_000000295889.bmp
COCO_train2014_000000295924.jpg,COCO_train2014_000000295924.png,COCO_train2014_000000295924.bmp
COCO_train2014_000000296046.jpg,COCO_train2014_000000296046.png,COCO_train2014_000000296046.bmp
COCO_train2014_000000296067.jpg,COCO_train2014_000000296067.png,COCO_train2014_000000296067.bmp
COCO_train2014_000000296108.jpg,COCO_train2014_000000296108.png,COCO_train2014_000000296108.bmp
COCO_train2014_000000296244.jpg,COCO_train2014_000000296244.png,COCO_train2014_000000296244.bmp
COCO_train2014_000000296257.jpg,COCO_train2014_000000296257.png,COCO_train2014_000000296257.bmp
COCO_train2014_000000296374.jpg,COCO_train2014_000000296374.png,COCO_train2014_000000296374.bmp
COCO_train2014_000000296432.jpg,COCO_train2014_000000296432.png,COCO_train2014_000000296432.bmp
COCO_train2014_000000296474.jpg,COCO_train2014_000000296474.png,COCO_train2014_000000296474.bmp
COCO_train2014_000000296477.jpg,COCO_train2014_000000296477.png,COCO_train2014_000000296477.bmp
COCO_train2014_000000296560.jpg,COCO_train2014_000000296560.png,COCO_train2014_000000296560.bmp
COCO_train2014_000000296613.jpg,COCO_train2014_000000296613.png,COCO_train2014_000000296613.bmp
COCO_train2014_000000296629.jpg,COCO_train2014_000000296629.png,COCO_train2014_000000296629.bmp
COCO_train2014_000000296635.jpg,COCO_train2014_000000296635.png,COCO_train2014_000000296635.bmp
COCO_train2014_000000296696.jpg,COCO_train2014_000000296696.png,COCO_train2014_000000296696.bmp
COCO_train2014_000000296790.jpg,COCO_train2014_000000296790.png,COCO_train2014_000000296790.bmp
COCO_train2014_000000296793.jpg,COCO_train2014_000000296793.png,COCO_train2014_000000296793.bmp
COCO_train2014_000000296882.jpg,COCO_train2014_000000296882.png,COCO_train2014_000000296882.bmp
COCO_train2014_000000296913.jpg,COCO_train2014_000000296913.png,COCO_train2014_000000296913.bmp
COCO_train2014_000000297019.jpg,COCO_train2014_000000297019.png,COCO_train2014_000000297019.bmp
COCO_train2014_000000297104.jpg,COCO_train2014_000000297104.png,COCO_train2014_000000297104.bmp
COCO_train2014_000000297181.jpg,COCO_train2014_000000297181.png,COCO_train2014_000000297181.bmp
COCO_train2014_000000297204.jpg,COCO_train2014_000000297204.png,COCO_train2014_000000297204.bmp
COCO_train2014_000000297251.jpg,COCO_train2014_000000297251.png,COCO_train2014_000000297251.bmp
COCO_train2014_000000297363.jpg,COCO_train2014_000000297363.png,COCO_train2014_000000297363.bmp
COCO_train2014_000000297387.jpg,COCO_train2014_000000297387.png,COCO_train2014_000000297387.bmp
COCO_train2014_000000297502.jpg,COCO_train2014_000000297502.png,COCO_train2014_000000297502.bmp
COCO_train2014_000000297512.jpg,COCO_train2014_000000297512.png,COCO_train2014_000000297512.bmp
COCO_train2014_000000297517.jpg,COCO_train2014_000000297517.png,COCO_train2014_000000297517.bmp
COCO_train2014_000000297585.jpg,COCO_train2014_000000297585.png,COCO_train2014_000000297585.bmp
COCO_train2014_000000297631.jpg,COCO_train2014_000000297631.png,COCO_train2014_000000297631.bmp
COCO_train2014_000000297645.jpg,COCO_train2014_000000297645.png,COCO_train2014_000000297645.bmp
COCO_train2014_000000297665.jpg,COCO_train2014_000000297665.png,COCO_train2014_000000297665.bmp
COCO_train2014_000000297699.jpg,COCO_train2014_000000297699.png,COCO_train2014_000000297699.bmp
COCO_train2014_000000297730.jpg,COCO_train2014_000000297730.png,COCO_train2014_000000297730.bmp
COCO_train2014_000000297859.jpg,COCO_train2014_000000297859.png,COCO_train2014_000000297859.bmp
COCO_train2014_000000297876.jpg,COCO_train2014_000000297876.png,COCO_train2014_000000297876.bmp
COCO_train2014_000000297877.jpg,COCO_train2014_000000297877.png,COCO_train2014_000000297877.bmp
COCO_train2014_000000297921.jpg,COCO_train2014_000000297921.png,COCO_train2014_000000297921.bmp
COCO_train2014_000000298014.jpg,COCO_train2014_000000298014.png,COCO_train2014_000000298014.bmp
COCO_train2014_000000298031.jpg,COCO_train2014_000000298031.png,COCO_train2014_000000298031.bmp
COCO_train2014_000000298034.jpg,COCO_train2014_000000298034.png,COCO_train2014_000000298034.bmp
COCO_train2014_000000298077.jpg,COCO_train2014_000000298077.png,COCO_train2014_000000298077.bmp
COCO_train2014_000000298147.jpg,COCO_train2014_000000298147.png,COCO_train2014_000000298147.bmp
COCO_train2014_000000298242.jpg,COCO_train2014_000000298242.png,COCO_train2014_000000298242.bmp
COCO_train2014_000000298297.jpg,COCO_train2014_000000298297.png,COCO_train2014_000000298297.bmp
COCO_train2014_000000298299.jpg,COCO_train2014_000000298299.png,COCO_train2014_000000298299.bmp
COCO_train2014_000000298458.jpg,COCO_train2014_000000298458.png,COCO_train2014_000000298458.bmp
COCO_train2014_000000298483.jpg,COCO_train2014_000000298483.png,COCO_train2014_000000298483.bmp
COCO_train2014_000000298564.jpg,COCO_train2014_000000298564.png,COCO_train2014_000000298564.bmp
COCO_train2014_000000298596.jpg,COCO_train2014_000000298596.png,COCO_train2014_000000298596.bmp
COCO_train2014_000000298657.jpg,COCO_train2014_000000298657.png,COCO_train2014_000000298657.bmp
COCO_train2014_000000298658.jpg,COCO_train2014_000000298658.png,COCO_train2014_000000298658.bmp
COCO_train2014_000000298799.jpg,COCO_train2014_000000298799.png,COCO_train2014_000000298799.bmp
COCO_train2014_000000298848.jpg,COCO_train2014_000000298848.png,COCO_train2014_000000298848.bmp
COCO_train2014_000000298853.jpg,COCO_train2014_000000298853.png,COCO_train2014_000000298853.bmp
COCO_train2014_000000299004.jpg,COCO_train2014_000000299004.png,COCO_train2014_000000299004.bmp
COCO_train2014_000000299029.jpg,COCO_train2014_000000299029.png,COCO_train2014_000000299029.bmp
COCO_train2014_000000299122.jpg,COCO_train2014_000000299122.png,COCO_train2014_000000299122.bmp
COCO_train2014_000000299273.jpg,COCO_train2014_000000299273.png,COCO_train2014_000000299273.bmp
COCO_train2014_000000299309.jpg,COCO_train2014_000000299309.png,COCO_train2014_000000299309.bmp
COCO_train2014_000000299351.jpg,COCO_train2014_000000299351.png,COCO_train2014_000000299351.bmp
COCO_train2014_000000299563.jpg,COCO_train2014_000000299563.png,COCO_train2014_000000299563.bmp
COCO_train2014_000000299647.jpg,COCO_train2014_000000299647.png,COCO_train2014_000000299647.bmp
COCO_train2014_000000299662.jpg,COCO_train2014_000000299662.png,COCO_train2014_000000299662.bmp
